layer,unit,explanation,AUC,U1,p,MAD
0,5551,"Locations, places, or establishments",0.26489999999999997,7351.0,0.010443209472549278,-0.5380530846560175
0,5551,"International or governmental organizations, commissions, and agencies, especially those related to trade, commerce, economics, diplomacy, and sustainable development",0.9375,625.0,1.880274345485669e-06,2.9723608610044248
0,5551,"United Nations Security Council activities, including resolutions, presidential statements, members, and humanitarian concerns",0.9988,12.0,5.51884581828221e-08,13.711447599983723
0,5551,"Words related to commercial transactions, hobbies, and personal attributes related to individuals and/or groups",0.021200000000000007,9788.0,1.8299115773245566e-07,-1.1176334347154668
0,1749,"Evaluations, endorsements, marketing, and retail business success",0.008000000000000007,9920.0,8.338572793418424e-08,-2.6273771080121677
0,1749,"Legal, educational, or career advancement and related concepts",0.004400000000000004,9956.0,6.706354444790232e-08,-2.825200496070779
0,1749,"Luxury travel, religious narratives, mathematical concepts, espionage and friendship, music reviews, and film and television",0.1646,8354.0,0.00025865380182696997,-1.0543811998004566
0,1749,"Sports, politics, or entertainment figures participating in an event or competition, often involving specific numerical values (scores, money, dates, or measurements)",0.010700000000000008,9893.0,9.80889242107056e-08,-2.496982591040779
0,1749,"Upscale accommodations, travel, and leisure activities",0.1262,8738.0,4.663280914745463e-05,-1.6937475424234616
0,1749,"Dental care, vehicle upgrades or replacements, fashion styles, and travel or leisure",0.03360000000000002,9664.0,3.759661253058211e-07,-1.842772172058863
0,1749,"Financial or corporate topics, particularly those related to assets, liabilities, and procedures, often in legal contexts",0.015800000000000015,9842.0,1.3299793770871095e-07,-2.3362988264711224
0,1749,"Cosmetics, food, or collectibles being described as luxurious, desirable, or high-quality",0.2122,7878.0,0.001718844245572504,-0.8838822641296331
0,1749,"Dollar amounts, user credentials, errors, arrays of key-value pairs, software or hardware defaults, concurrent actions, power capacity amounts, database backups, differentiation strategies in the context of IoT, development environments within Docker containers, product reviews, micro-transactions and in-game items, VR experiences with volumetric video, cell phone features, and C++ scoping rules",0.8875,1125.0,2.430599065849841e-05,1.6105179161031153
0,1749,"A feeling of joy, gratitude, or contentment about a positive event or personal characteristic, sometimes with an element of surprise",0.2763,7237.0,0.014826136632650831,-0.6661456938413438
0,3943,"Discussions of movies, TV shows, music, or other forms of media, sometimes including titles, names of actors, directors, or musicians",0.9047000000000001,953.0,1.040707556552732e-05,2.047002143693783
0,3943,"Clothing, shoes, or accessories, often with descriptions of styles, brands or decorative elements",0.9833999999999999,166.0,1.3946590173053397e-07,2.8220581077388047
0,3943,"Optimal, efficient, or improved processes or solutions, sometimes related to business, marketing, or therapy",0.9785999999999999,214.0,1.851547667262345e-07,2.9985688943941087
0,3943,"Locations, food, and drinks",0.9804999999999999,195.0,1.6556123260854963e-07,2.7034786916191114
0,3943,"Geographic locations, events, or individuals connected to a particular place",0.9711,289.0,2.8676222214266605e-07,2.4403620292915784
0,3943,"Suitability, validity, or optimization of various tools or strategies in different contexts",0.9847999999999999,152.0,1.28338380546819e-07,2.968492283079696
0,3943,"Times, years, or dates and their associated events, especially in relation to improvement or increase",0.9817,183.0,1.5423606750129356e-07,2.833342011600849
0,3943,"Years, best solutions, and trouble, often related to vehicles, sometimes during a certain timeframe, and helping to overcome it",0.984,160.0,1.345871789755623e-07,2.97306966492724
0,3943,"Emphasis, intensity, or unusualness, often related to personal experience, strong emotion, or judgment",0.9738,262.0,2.451603888308333e-07,2.541344290589362
0,3943,"Proper nouns relating to people, organizations, and locations, often in the context of current events, politics, or social media",0.9863999999999999,136.0,1.1667189779601329e-07,3.0176283103413146
0,5960,"Real estate, photography, or home repair services",0.9236,764.0,3.941419406332292e-06,1.5998480674498488
0,5960,"Augers, drills, or other mechanical components used for moving or fastening materials",0.9467,533.0,1.1381321031660803e-06,1.805497258478552
0,5960,"Spiritual, emotional, or exciting subjects, often with visual or photographic aspects",0.9395,605.0,1.6872596025735405e-06,1.8868070193231485
0,5960,"Construction, engagement, medical procedures, guiding principles, visual or artistic representations, documentaries, exciting career opportunities, cultural traditions or establishment of institutions, academic achievements, carrying out projects, branching or fixing issues, deals or cooperation, stories or cooperative efforts, planning or approval, unfolding situations, bringing back or evoking something, establishing relationships, details or submission of applications",0.9392,608.0,1.7149461486203822e-06,1.62405332753847
0,5960,"Jewelry, accessories, food, personal care products, or other items that evoke elegance, romance, or charm",0.9347,653.0,2.186462936840938e-06,1.6124465572408622
0,5960,"Positive qualities, often related to fashion, appearance, or travel destinations, in visually appealing settings",0.9421,579.0,1.4646483288134893e-06,1.7374119225613165
0,5960,"Locking, integral components, or software handling procedures",0.8861000000000001,1139.0,2.6004899990084055e-05,1.1865816981257835
0,5960,"Legal cases, investigations, or incidents involving death, crime, or other negative events",0.9316,684.0,2.5812410632756118e-06,1.8198814052384282
0,5960,"Games, competitions, or specific items related to them",0.9397,603.0,1.6690411172540317e-06,1.7190991057176492
0,5960,"Titles of creative works, including books, movies, TV shows, music, and photographs, along with names of characters",0.9542,458.0,7.504718756745765e-07,2.2115766113492743
0,3696,"Colons in question and answer sections, often with the question formatted as ""Q[:] "" and the answer formatted as ""A[:] """,0.3182,6818.0,0.04769109408629182,-0.5952013097965624
0,3696,Locations or entities and a nearby qualifying adjective or descriptor,0.008400000000000008,9916.0,8.542074858998555e-08,-1.3820760071441902
0,3696,"Color, color schemes, color palettes, and color types in relation to design, cosmetics, or clothing",0.016400000000000015,9836.0,1.3782095543494482e-07,-1.2851668770441658
0,3696,"Tips, tricks, or instructions, often numbered or listed, sometimes with headers, and occasionally related to self-improvement, education, or specific domains like history or health",0.0534,9466.0,1.1444193501986217e-06,-1.1087025284838663
0,3696,"Services related to home maintenance or improvement, including finding service providers, and financial/legal aspects of home ownership",0.0004000000000000004,9996.0,5.255433869802383e-08,-1.5024312099590114
0,3696,"Specifications of electronic devices, vehicles, or parts, often including model numbers and technical details",0.004600000000000004,9954.0,6.788274081989385e-08,-1.548437346548073
0,3696,"Food and drink recipes/preparation, sometimes straightforward or basic, and sometimes with unusual ingredients or combinations",0.0010000000000000009,9990.0,5.4518179454785595e-08,-1.4407243504904723
0,3696,"Medical and scientific terminology related to diagnoses, analyses, phenomena, and morphology, often in the context of specific conditions or studies",0.0025000000000000022,9975.0,5.974401278504218e-08,-1.440157627945161
0,3696,Categories/Categorization,0.0009000000000000007,9991.0,5.418600533570585e-08,-1.4612794154722482
0,3696,"Geographic locations, years, and proper nouns relating to sports, events, or organizations",0.004900000000000003,9951.0,6.91297383303217e-08,-1.4147188856355604
0,3533,"Warehousing, legal proceedings, vehicle rentals, logistics and distribution, asset division during divorce, in-game virtual world obstacles, aircraft purchases, fraudulent invoices, pest control bonds, long-distance travel, real estate sales, insurance payments, digital image downloads, taxi bookings, home maintenance, leasehold extensions, window installations, and charity fundraising events",0.9639,361.0,4.3377742915931123e-07,2.3496057934245944
0,3533,"Months and numbers, often related to dates and times, sometimes within the context of collector items, events, or news reports",0.6239,3761.0,0.17723809613500507,0.43112073028069053
0,3533,"Numbers, especially related to sizes, dimensions, versions, models, or quantities",0.4939,5061.0,0.9474471702075559,-0.16662896902560187
0,3533,"Decorative or collectible boxes, often book-shaped, sometimes in sets, and occasionally with contents like dolls or other items",0.8976,1024.0,1.4830854389035148e-05,1.2490908195098
0,3533,"Files, file systems, storage, software applications, email, and digital content related processes (uploading, downloading, sending)",0.8766,1234.0,4.088917092053875e-05,0.9968954466219151
0,3533,"Quantities, containers, and time periods related to the end of the year holidays",0.8674,1326.0,6.276525718089403e-05,1.1563702410987775
0,3533,"Numbers, often single digits, related to spiritual guidance, recovery, or life events, sometimes within specific bible verses",0.7943,2057.0,0.001347045237212888,0.6150894782973048
0,3533,"Food preparation, including baking cookies, bread, and pizza, and cooking various dishes, often with specific ingredients like butter or squash",0.7604,2396.0,0.0045620457913344075,0.5090487827353607
0,3533,"Ordering, delivery, or distribution of products or services, including contractual agreements and payments",0.7404,2596.0,0.008830700141009182,0.8472226067712915
0,3533,"Dates, numbers, monetary amounts, and entities related to payments, refunds, cancellations, deadlines, registrations, applications, orders, releases, boards, corporations, legal cases, accounting, finances, or assets",0.9041000000000001,959.0,1.0725696500731003e-05,2.051235566808526
0,3124,"Real estate, home renovation, or property alterations, sometimes with associated location or company names",0.08850000000000002,9115.0,7.373148767838882e-06,-0.5556016099604649
0,3124,"Sports team nicknames, often shortened or with the suffix ""-gate""",0.1411,8589.0,9.246399768260939e-05,-0.48994376858553373
0,3124,"Locations, proper names, art, collector items, publications, and checking accounts",0.11980000000000002,8802.0,3.448643635164585e-05,-0.5687602439063908
0,3124,"Aspects of regulation, stress, and negative situations",0.048200000000000014,9518.0,8.580526072793462e-07,-0.8106126233916799
0,3124,"Gene expression, human or mouse adult and developing brain, cell lines, transcription factors binding to gene promoters, dental and alveolar discrepancies, prolonged treatment, skeletal anchorage, button presses and form submissions, electronic and childhood classical music ensembles, granting, key state facts for a history project, CD version, inconsistent controller experience, remapping, 125 iTunes genres, repeated data acquisition and analysis, chronic kidney disease prevalence, inconsistent data transfer, core stability, and activating Grand Theft Auto cheat codes on a Playstation Portable",0.9861,139.0,1.187781878140311e-07,3.2538971617484846
0,3124,"Wedding or special occasion attire, particularly dresses",0.6238,3762.0,0.17758814535261003,-0.05341112189254593
0,3124,"Product families or lines, especially in technology or games, and their associated features and specifications",0.014500000000000002,9855.0,1.231017016301341e-07,-0.8579050413350527
0,3124,Commercial products and brand names,0.026400000000000014,9736.0,2.4803052406458613e-07,-0.7565458418283432
0,3124,"Medical conditions, often chronic and sometimes age-related, and their associated symptoms, treatments, or research",0.9598999999999999,401.0,5.445121354470077e-07,1.5590571620762523
0,3124,"Time-related words, especially concerning recent events or times of day",0.01150000000000001,9885.0,1.029075356074078e-07,-0.8731382962048404
0,1149,"First-person perspective discussions of personal experiences, actions, and opinions, often involving specific products, brands, or activities",0.4357,5643.0,0.48393723214484285,-0.2219818440666314
0,1149,"First-person perspective discussing various topics, often involving decision-making or seeking advice, sometimes relating to products, vehicles, or health",0.23729999999999998,7627.0,0.00421652896113556,-0.7316063314543085
0,1149,"Religious beliefs, religious figures, religious groups, and religious texts, especially related to Christianity, and self-identity",0.10870000000000002,8913.0,2.021080614674578e-05,-1.3345725506455217
0,1149,"First-person accounts of various situations including traveling, dating, past experiences, and observations",0.22100000000000003,7790.0,0.0023730580708222686,-0.8568757159297187
0,1149,"First-person narratives related to personal experiences, medical conditions, and reflections on life events",0.16440000000000002,8356.0,0.0002564665152317058,-1.4571480460711017
0,1149,"First-person pronouns in relation to robotics, electronic music, software, and vehicles",0.3206,6794.0,0.05070554488505755,-0.4588240192704139
0,1149,"First-person accounts of personal experiences, often including self-referential pronouns and introspection",0.4078,5922.0,0.3154046079789662,-0.38600325839381916
0,1149,"First-person perspective related to self, identity, and technology (including brands and software)",0.4083,5917.0,0.318037582558201,-0.16555759020603716
0,1149,"First person accounts of travel, leisure activities, or interests, often involving transportation (driving, hiking, motorcycles), and sometimes referencing specific locations, people, or events",0.9145,855.0,6.322539862976152e-06,1.5117948009217055
0,1149,"First-person perspective on introspection, self-awareness, mental states, and personal experiences, especially regarding self-doubt, anxieties and fears, and the search for meaning and purpose in life",0.6763,3237.0,0.05483392257144407,0.47476374872981997
0,6114,"Locations (cities, states, and countries) and time periods (months and years) related to legal, judicial, or regulatory contexts, often associated with processes, procedures, violations, or liabilities",0.4393,5607.0,0.5087641835914856,-0.26279007875373434
0,6114,"Quantities, brands, or names, often related to products, purchases, or personal experiences",0.5350999999999999,4649.0,0.7025659292326623,-0.004537804416356487
0,6114,"Medical treatments, especially those related to hemorrhoids, cosmetics, desserts (often cakes, sometimes purple), food (seafood, ribs), retail items, events from the past",0.6071,3929.0,0.24350246293136113,0.17507018865661347
0,6114,"Dates, numbers, proper nouns related to organizations, locations, people, and monetary amounts in the context of certifications, qualifications, recruitments, or announcements related to healthcare, justice, or educational programs",0.5443,4557.0,0.6297418577890953,0.07835490533433791
0,6114,"Years, primarily 2019, and day numbers, primarily 14, within timestamps related to logs, database schemas, software, or data releases",0.988,120.0,1.0603467810907552e-07,3.0497535431683667
0,6114,"Medical conditions, pregnancy, ticks, cancer survivors, religious events, biblical plagues, respiratory issues, military patrols, cats, horror films, biblical figures, reptiles, drug offenses, nitrogen fixation, pituitary gland disorders, elderly people, fracking, and Sharia law",0.9099,901.0,7.99975681796161e-06,1.5875223497925264
0,6114,"Clothing, accessories, or furniture and their attributes, including size, color, brand, and purpose",0.4348,5652.0,0.4778347879622683,-0.25897121609110096
0,6114,"Sports tournaments, rankings, dates, and names of teams/people involved",0.4814,5186.0,0.8398412232900448,-0.10821160427466724
0,6114,"Serial numbers of US patents and applications, often appearing after ""Ser"" or within citations of legal documents, sometimes accompanied by dates or other numerical identifiers",0.9551000000000001,449.0,7.135807296742775e-07,2.452616190808191
0,6114,"Locations, often landmarks or businesses, and numbers, typically related to measurements like height, years, or dates",0.6167,3833.0,0.20377629542058184,0.2364201348671757
0,3279,"Points systems in various contexts, such as competitions, proficiency levels, or membership programs",0.7998000000000001,2002.0,0.0010919980689843125,0.8088885115354377
0,3279,"Discussions of customer service, support, or assistance, often related to business or community",0.8698,1302.0,5.6178474877297895e-05,1.15954178019431
0,3279,"Expressions of excitement, gratitude, or strong positive emotions, often related to jewelry, fashion, or personal experiences",0.8575,1425.0,9.847927599835457e-05,1.0864643439581607
0,3279,"Medical and dental procedures, health conditions, and related advice",0.8736999999999999,1263.0,4.685146010547812e-05,1.1766370309438405
0,3279,"Locations and services related to travel, including accomodations, transportation, and local attractions",0.8582,1418.0,9.54268907938656e-05,1.0836618329894885
0,3279,"Location or item related services, often involving transportation or delivery",0.854,1460.0,0.00011517409952815666,1.0443763983058791
0,3279,"Discussions of events, legal proceedings, media, or finances",0.7967,2033.0,0.0012296533171958484,0.7677331924873828
0,3279,"Numbers, especially relating to measurements, specifications, or counts, often appearing in contexts of cameras, lenses, or technical descriptions",0.8004,1996.0,0.0010670597734704858,0.7971602192521565
0,3279,Expressions of strong emotions or opinions,0.9009999999999999,990.0,1.252588949692891e-05,1.469306462337124
0,3279,"Emotional reactions, strong feelings, and emphatic expressions",0.9188000000000001,812.0,5.063167989932616e-06,1.621946386650803
0,440,"Suffixes related to past participles, numbers, and brand names",0.10550000000000001,8945.0,1.7280372504976687e-05,-2.8293209298160424
0,440,"Financial transactions, credit, payments, certification,  tenure, employment status, financial agreements and arrangements, and dedicated commitment",0.012500000000000011,9875.0,1.0925370154945094e-07,-3.047681599659383
0,440,"Apologies, announcements, and media relating to finances, downgrades, ratings, and payments",0.01010000000000001,9899.0,9.461904328935569e-08,-3.2605149297446983
0,440,"Elegance, formality, quality, authenticity, milestones, and notable people or events",0.01980000000000002,9802.0,1.6851578218297106e-07,-2.603400222946646
0,440,"Discussions of software updates or software versions, often related to security, and sometimes dates or time periods",0.009400000000000009,9906.0,9.072092372140264e-08,-3.2909028907606612
0,440,"Financial transactions related to real estate, construction, or services, often including deadlines, responsibilities for payments or additional charges, and the importance of proper handling or timely execution",0.10750000000000001,8925.0,1.906037506901683e-05,-1.431449368312216
0,440,"Retail, e-commerce, online platforms, user experience, and financial transactions",0.007800000000000007,9922.0,8.238590129118299e-08,-3.433205725565504
0,440,"Dedication to providing high-quality, helpful services, often involving legal, medical, or financial matters, with emphasis on responsible and ethical practices and the potential negative consequences of inadequate planning or execution",0.029700000000000025,9703.0,3.0034568547488985e-07,-2.200543145017751
0,440,"Footwear, taxidermy, hair, jewelry, home decor, cakes, gratitude, wall decorations, cosmetics, lamps, smart watches, nail art, television programs, dog grooming products, and makeup palettes",0.5847,4153.0,0.3564055591694121,0.23215582232159734
0,440,"Discussions of religious or philosophical concepts relating to truth, forgiveness, remembrance, acknowledgment, proper behavior, and intentional actions",0.9644,356.0,4.2156859740367613e-07,2.0184430323845817
0,4405,"Military forces, government, and countries/regions, often with numerical values",0.1039,8961.0,1.5971590610414894e-05,-1.2638672225315877
0,4405,Emphasis on or references to the present moment,0.06120000000000001,9388.0,1.7525414395677715e-06,-1.7103455668643455
0,4405,"Government-related entities (administrative, official, department, training, regimes, authorities, agencies) and locations (countries, university, Shanghai, China, US, UK, India, Japan, Greece, Sweden, Oman, Malaysia, Australia)",0.4821,5179.0,0.845807655425427,-0.13739230899353175
0,4405,"Minecraft servers, US visas, freight/shipping, software installation, Chinese government control, leasehold properties, ATM usage, property division in Utah divorces, campsite rules, space launches, consolidated financial statements, European car travel, online fax services, torrent downloads, drone photography services, dating advice, personally identifiable information, dumpster rentals, home builders",0.516,4840.0,0.8620459292628105,-0.035825549938910226
0,4405,Attributes of heavy-duty footwear or items made of steel,0.13700000000000004,8630.0,7.678175852606961e-05,-1.041578388659659
0,4405,"Installation of splashbacks, sale of linens, flooring, shutters, closets, cosmetics, wood, anatomy textbooks, dolls, chandeliers, hotel administration, airline livery, wedding cake toppers, Japanese house floor plans, hotel room amenities, compost and fertilizers, double glazing, cardboard boxes, luxury apartments, and Halloween ephemera",0.02040000000000002,9796.0,1.7457857475975995e-07,-1.721980341219876
0,4405,"Oracle Integrated Lights Out Manager (ILOM), Linux kernel drivers (especially NVIDIA and Nouveau), Philippines manufacturing and exports, offshore personnel transfer baskets, automobiles, chemicals, Epiphan Systems hardware, Panasonic chargers, Microsoft patch deployments, network management systems, navy equipment, Mercedes vehicles, soybean inoculants, Japanese encephalitis vaccine, Bosch security systems, Leviton fast connectors, and magnetization in magnetic materials",0.2619,7381.0,0.009500952410489307,-0.6672011469356182
0,4405,"Food and drinks, sometimes with a geographical or cultural context, often with numbers",0.014200000000000015,9858.0,1.209212495356555e-07,-2.1295304565670845
0,4405,"Locations, people, and events connected to religion, government agencies, or geological concepts",0.40449999999999997,5955.0,0.2983870302949809,-0.2823165863075786
0,4405,Governmental actions and mandates,0.052400000000000016,9476.0,1.0830228018734577e-06,-1.9013578505921556
0,5781,"Locations (cities, counties, states/provinces) and people's names/titles/roles related to law and legal processes",0.8462999999999999,1537.0,0.0001617574738597632,0.9990722649153697
0,5781,"Personal names, places, and organizations",0.1441,8559.0,0.00010580584005154937,-0.8071593259451796
0,5781,"Titles, names, and roles of individuals, or name of companies/products related to vehicles, finance, or official pronouncements",0.09570000000000002,9043.0,1.0618468531406407e-05,-1.1236108732342511
0,5781,"Titles, names, and specific numbers related to time, dates, age, or quantity",0.10049999999999999,8995.0,1.349716846694918e-05,-1.009663983783615
0,5781,"Food preparation, ingredients, and specific dishes/cuisines, often with a focus on cooking methods or specific chefs/restaurants",0.07350000000000001,9265.0,3.3836357347912706e-06,-1.1755090937845183
0,5781,"Person's name, year, musical instrument, musical genre/form, or related terms",0.3417,6583.0,0.08469243469305715,-0.4371950819799801
0,5781,"Days of the week, dates, numbers, musical professions (composer, guitarist, bassist, drummer, singer, musical director, producer), names (especially male), and locations/nationalities",0.6868000000000001,3132.0,0.04189273408840979,0.4095701739394438
0,5781,"Personal names in various contexts, including informal greetings, introductions, discussions of historical figures, and professional roles",0.5775,4225.0,0.39878449152736917,0.0679973585090551
0,5781,"Male figures, often family members or religious figures, in challenging or significant life situations",0.365,6350.0,0.1414970398012236,-0.42022223330099845
0,5781,"Titles/roles of individuals, often in academic or medical contexts",0.48790000000000006,5121.0,0.8955529698648843,-0.0690054862631249
0,3057,"Food and beverages, sometimes with a focus on preparation methods or ingredients",0.4329,5671.0,0.4650911833920468,-0.2220103216288467
0,3057,"Technical writings about nuclear fission, server management (ILOM, SP), medical conditions (ALS, breathing techniques, hormonal disorders, psoriasis), software testing for vaccines, biology of viruses, dietary supplements, educational psychology, cosmology, geological evolution, electronic music production, baseball hall of fame statistics, and mobile phone identification",0.624,3760.0,0.17688856112204576,0.29732249661015886
0,3057,"Locations, products/services, or activities related to leisure, travel, or hospitality",0.3127,6873.0,0.041347189265781646,-0.52826423082687
0,3057,"Synthetic materials or the word ""free""",0.3708,6292.0,0.15941263475980938,-0.37300223716055597
0,3057,"Concepts related to virtual/augmented reality, academic assignments, data analysis and visualization, magic and spells, Search Engine Optimization (SEO) and web design, communication technologies, social media marketing and strategy, setting up a personal training business, drones, real estate, call centers and customer service, digital marketing internships, company name changes and rebranding, multi-lingual websites and credibility, golf swing improvement apps, data security and encryption, financial and technical advisory services, business etiquette and innovation, and web analytics and internet privacy",0.5196000000000001,4804.0,0.83133377052,-0.015908697286960486
0,3057,"Medical, administrative, or leadership roles within organizations, particularly in healthcare, such as hospitals or medical schools",0.3254,6746.0,0.0572144573966346,-0.4994964818339512
0,3057,"Installation of splashbacks, electronic devices and components, medical devices and procedures, playground equipment, and network attached storage",0.46929999999999994,5307.0,0.7384381331345287,-0.14012934790314432
0,3057,"Psychological or physical addiction, unhealthy obsession, or other potentially harmful behavior",0.4754,5246.0,0.7891113566658539,-0.10697665653528171
0,3057,"Musical styles, locations, and numbers related to time or quantity",0.3107,6893.0,0.03922479240404069,-0.5616796741445081
0,3057,"Nuclear testing, cost, fighting, coaching, basketball, mental health, Nevada, sports, dietary supplements, Purdue, healthcare mandates, music festivals, travel, explosives, narcotics, amateur boxing, surfing",0.8007000000000001,1993.0,0.0010547891745776269,0.7838823933759228
