layer,unit,explanation,AUC,U1,p,MAD
0,4842,"Hair, hairstyles, hair styling tools, hair products, hair problems, hair texture, wardrobe, clothes, outfits, style, recipes, ingredients",0.1874,8126.0,0.0006613094658388844,-0.8872365866737015
0,5551,"Food, tools/devices, and cosmetics/accessories",0.345,6550.0,0.09138572624485276,-0.35492611022198634
0,5551,"International trade, diplomacy, and agreements between countries",0.9862000000000001,138.0,1.1807203566327907e-07,2.3085034731850045
0,5551,"Locations, travel, and proper names",0.3004,6996.0,0.0297024143891956,-0.41554482380558794
0,5551,"Governance, membership, and financial aspects of transnational organizations, often in the context of agreements or frameworks",0.9749,251.0,2.2993920450400245e-07,2.8451382297161993
0,5551,"International organizations, governmental bodies, or councils adopting resolutions, agreements, charters, or conventions",0.9717,283.0,2.7696594299756163e-07,2.23824394204855
0,1749,"Commercial, financial, or marketing success",0.012500000000000011,9875.0,1.0925370154945094e-07,-2.3723204900550443
0,1749,"Legal, financial, or leadership accomplishments, advancements, and/or successes",0.015700000000000013,9843.0,1.3221013995678284e-07,-2.2789421232611815
0,1749,"Concepts of perseverance, resilience, and continuing despite setbacks or failures",0.01130000000000001,9887.0,1.0168183573247629e-07,-2.4442929875713704
0,1749,"Technical specifications or internal states related to electronic devices, software, or computer systems",0.01050000000000001,9895.0,9.69188308524015e-08,-2.5108805172574593
0,1749,"Artistic performances, food, travel, products related to leisure and entertainment, ascending locations, life events and personal experiences",0.013500000000000012,9865.0,1.1597786710221205e-07,-2.447247732628594
0,3943,"Social media, Donald Trump, Twitter, counsel, upbeat tweets",0.8866,1134.0,2.5385577663043107e-05,1.3597984917063253
0,3943,"Discussions of best practices or solutions, sometimes related to promoting or improving a product, process, or situation",0.6429,3571.0,0.11963509141280286,0.27429793624330195
0,3943,"Optimization, improvement, or enhancement of products, processes, or strategies, often in the context of specific industries or technologies",0.6682,3318.0,0.06695993827062865,0.35247910073743716
0,3943,Clothing or fashion items,0.936,640.0,2.0387791070464263e-06,1.7421480814291004
0,3943,"Emphasis on speed, quality, and efficiency in providing specialized services or solutions, often within a specific industry or market",0.482,5180.0,0.8449547580271536,-0.1837843606838906
0,5960,"Death, funerals, or sports competitions",0.8947999999999999,1052.0,1.70274380509164e-05,1.2321139842492188
0,5960,"Beauty, jewelry, whales, footprints, fictional characters, teeth, ghosts, pop culture, photography, Indonesian traditions, makeup, Philippines, lollipops, travel, and costumes",0.9408000000000001,592.0,1.572170599954771e-06,1.656737367885159
0,5960,Mental and/or physical manipulation or transformation,0.8758,1242.0,4.245777092826154e-05,1.1134133081592035
0,5960,"Legal agreements, qualifications, construction, exciting events or activities, dental procedures, historical or cultural attractions, and artistic endeavors",0.8654000000000001,1346.0,6.880619545060988e-05,1.0714093520974342
0,5960,"Mechanical fastening, anchoring, or attachment of components, often cylindrical, possibly involving screws, conveying, drilling, or adhesion",0.924,760.0,3.859552115753656e-06,1.4635568721981904
0,3696,"Colons used within various contexts, often but not exclusively in question-and-answer sections, lists, or to introduce additional information",0.04600000000000002,9540.0,7.589159401533403e-07,-1.1139730906700802
0,3696,"Data categories, types, or structures",0.004400000000000004,9956.0,6.706354444790232e-08,-1.373631501100496
0,3696,"Technical specifications of products or services, including brands, model numbers, dimensions, and years",0.0004000000000000004,9996.0,5.255433869802383e-08,-1.5016181140340994
0,3696,"Feedback, scores, or ratings relating to customer service experiences",0.009800000000000008,9902.0,9.29289624161009e-08,-1.3279886536449443
0,3696,"Color, palettes, and types/formats related to color design and color mixing",0.003400000000000003,9966.0,6.310912125199899e-08,-1.4068266470985125
0,3533,"Commercial transactions, legal proceedings, and financial obligations",0.7174,2826.0,0.017886383166419648,0.33821840806340475
0,3533,"Months, numbers, and second-hand collectibles, rentals, applications, retail spaces, or holiday gifts",0.7273000000000001,2727.0,0.013293085317463604,0.35955143924766014
0,3533,"Decorative or collectible boxes, often related to hobbies, events, or specific products",0.8339,1661.0,0.0002756246970975348,0.8600983035209597
0,3533,"Numbers, proper nouns, food, containers, storage, locations, time, events, legal terms, crime",0.5796,4204.0,0.38612124441895135,0.03781975018461905
0,3533,"Transfer, storage, or placement of objects or people",0.6658999999999999,3341.0,0.07078020627806152,0.2215096350484979
0,3124,"Aspects of scoring systems in competitive events, especially those involving proficiency, ranking, and different categories of participation",0.007200000000000007,9928.0,7.945558028199424e-08,-0.8523667594576362
0,3124,"Proper nouns, often people's names, in contexts of competitions, scandals, or events, especially when related to games, sports, politics, or entertainment",0.0668,9332.0,2.369639561815427e-06,-0.5488923032743191
0,3124,"Recent events, experiences, or summaries, often involving personal reflections or specific locations",0.061100000000000015,9389.0,1.7430690423392723e-06,-0.5779754840890791
0,3124,"Sleeping, merchandise, and promotional items",0.009400000000000009,9906.0,9.072092372140264e-08,-0.8227896922254543
0,3124,Human gene expression profiles,0.8625,1375.0,7.854987085508059e-05,0.7328348242317462
0,1149,"First-person experiences, often involving personal recollections, observations, or opinions, especially related to clothing, accessories, food, or technology",0.0013000000000000012,9987.0,5.552658549556701e-08,-2.60217066789986
0,1149,"First-person introspection, often related to mental and emotional states, self-awareness, and personal beliefs",0.007400000000000006,9926.0,8.042095701238699e-08,-2.2179473890768504
0,1149,"First-person perspective related to identification, personal information, and objects",0.03490000000000002,9651.0,4.0503179805280925e-07,-1.4220332271121754
0,1149,"First-person accounts, often expressing personal opinions, beliefs, or experiences",0.0010000000000000009,9990.0,5.4518179454785595e-08,-2.775047329986348
0,1149,"Self-awareness, identity, and reality, often related to technology and its impact on the user",0.01240000000000001,9876.0,1.0860242253002518e-07,-2.0243828497568606
0,6114,"Locations, especially states, and numbers potentially representing dates, years, or other numerical identifiers",0.1655,8345.0,0.0002687148053493787,-0.9609822288693722
0,6114,"Numbers, proper nouns, and the months of the year",0.3995,6005.0,0.2737918442279329,-0.3416210299833946
0,6114,"Dates, numbers, and the word ""primary"" related to wiki pages and modules",0.44000000000000006,5600.0,0.5136680136085084,-0.2480708896060814
0,6114,"Product specifications, features, or descriptions of items such as vehicles, electronics, or medical devices",0.21155000000000002,7884.5,0.001677809466880342,-0.7949554128667334
0,6114,"Pregnancy, medical procedures/conditions, and numbers",0.4538,5462.0,0.6151118280743134,-0.20499660770444672
0,3279,Locations or organizations and numbers related to an event or activity,0.9144,856.0,6.355125651360903e-06,1.5088829982544953
0,3279,"Activities involving hobbies or everyday tasks, often with a focus on personal experiences and specific details",0.9175,825.0,5.41606827987109e-06,1.5665138752741479
0,3279,Location or service availability in a certain area,0.9158000000000001,842.0,5.913207566758224e-06,1.5362868163118135
0,3279,"Questions about abstract religious concepts, proper behavior, and uncertainty about having achieved them",0.9172,828.0,5.500788567204946e-06,1.5528988279867373
0,3279,"Medical devices and procedures, especially related to breathing and respiratory systems",0.9137000000000001,863.0,6.58776690951515e-06,1.5179555431077925
0,440,"Financial transactions, agreements, requirements, commitments, standards, or parameters relating to credit, payments, tenure, employment, or legal processes",0.0,10000.0,5.1283388415865974e-08,-4.091692826697385
0,440,"Parts of footwear, tools or protective gear",0.0001000000000000001,9999.0,5.159830430437887e-08,-4.29345745122393
0,440,"Events, occasions, or locations with an emphasis on positive qualities, importance, or memorability",0.0004000000000000004,9996.0,5.255433869802383e-08,-4.4629287307773255
0,440,"Apologies, add-ins, testaments, descendants, grades, versions, dialogue, honesty, downgrades, payments, relevance, sensibility, timelessness, credit, superiors, decency, hardened hearts, ageing, genuinely frightened by reality, reliability, shrouded, credited, ironically permitted, gigs, obsession, hugely successful notwithstanding uncertainties",0.0025000000000000022,9975.0,5.974401278504218e-08,-3.8181590994255594
0,440,"Themes of remembrance, commemoration, and appreciation, often in relation to important life events or milestones",0.0012000000000000012,9988.0,5.51884581828221e-08,-4.073290658648805
0,4405,"Concepts of restriction, obligation, and lack of freedom or agency",0.005600000000000004,9944.0,7.212630106292318e-08,-2.3762875767754243
0,4405,"Government regulations, requirements, and administration of programs, particularly those related to visas, licenses, medical systems, and international trade",0.006900000000000006,9931.0,7.802852549033112e-08,-2.2610019920238784
0,4405,"Food and beverages, often with descriptions of ingredients or preparation methods",0.0002000000000000002,9998.0,5.191509412250656e-08,-2.808611240287379
0,4405,"Geopolitical events and entities involved, particularly government actions and agencies",0.003400000000000003,9966.0,6.310912125199899e-08,-2.5095330044966944
0,4405,"Installation of splashbacks in Pimlico SW1, Oracle ILOM configuration and administration, Linux drivers and kernel updates including NVIDIA and GeForce acceleration, Minecraft servers, heavy duty work boots, freight and merchandise transport and processing, Exchange server installation and administration, maritime personnel transfer basket assembly, auto and iPod system, chemical compounds like hydrogen and sodium, discounts on various items, hardware systems, laminated hardwood flooring, Panasonic CGR charger, software patches and updates, network management system updates, snakes in federally protected chimneys, naval and airborne equipment, Mercedes vehicles and equipment, and bacterial inoculation of soil",0.007300000000000006,9927.0,7.993685739661453e-08,-2.3218878512390004
0,5781,"Locations, people's names, titles/positions, days of the week, and specific numbers",0.01190000000000001,9881.0,1.054019811518321e-07,-1.9578971755068861
0,5781,"Concepts of proper names, locations, and time, often related to occupations or roles",0.005600000000000005,9944.0,7.212630106292318e-08,-2.149008272718426
0,5781,"Dmitri Shostakovich's compositions and publications, Japanese savory pancake variations, mattresses for side sleepers, amplifier experiences, chemical properties of sulfuric acid, aspheric lens measurement techniques, a Maserati Levante SUV review, Mason jar taco salads, hardwood floor lamination, Gerry Weber's fashion designs, clothing features, shutters and their advantages, Panasonic charger details, non-stick bakeware benefits, pasta dishes with wild garlic pesto, teeth whitening advice, removing calcium from swimming pools, Mercedes X-Class pickup truck details, wiring diagrams, and benefits of avocados",0.0074000000000000055,9926.0,8.042095701238699e-08,-2.073149970593208
0,5781,"Days of the week, dates, numbers, roles/professions of people, and people's names, often in lists",0.049800000000000025,9502.0,9.378660617961204e-07,-1.31068161025965
0,5781,"Male personal names, often in dialog",0.0037000000000000036,9963.0,6.427109531302687e-08,-2.308263514047592
0,3057,"Textile material, food and beverage, medicinal substances",0.4566,5434.0,0.6367233797109456,-0.1773776673405967
0,3057,"Medical, administrative or scientific domains related to education, improvement or a professional organization",0.30500000000000005,6950.0,0.03367678041915558,-0.5514983950414544
0,3057,"Automotive, music, home appliances, geography, history, biology, and recreational areas, especially when mentioned alongside brands, models, products, or locations",0.2863,7137.0,0.019930620746725806,-0.5994412931559757
0,3057,"Nuclear contamination, addiction, monetary costs, religious events, mutation of microbes, mental health, and athletics",0.34099999999999997,6590.0,0.083324916171358,-0.45674544738275547
0,3057,"Integrated Lights Out Management (ILOM), operating systems, computer hardware, software, virtual and augmented reality, academic assignments, system on modules, directional drilling, telemetry, microneedling, magic, cosmology experiments, web design, network attached storage, telephones, yoga instruction, International Mobile Equipment Identity (IMEI) numbers and phone accessories, date and time stamps, social media marketing",0.30569999999999997,6943.0,0.034319780892114696,-0.5491379349024865
0,5085,"Food, specific locations, and activities/routines, often involving a change in direction or state",0.02250000000000002,9775.0,1.9750383084115884e-07,-1.627821325147298
0,5085,"Rotating or spiraling motion or devices associated with travel, leisure activities, or household appliances",0.040600000000000004,9594.0,5.601367019930018e-07,-1.5995803453507318
0,5085,"Rope access, locations in Arkansas, educational courses, probation terms, Nigerian aid, hospital communication improvement, South American airline travel, Nigerian profession improvement, admission to a school nursery, Florida coast, business exhibition, cystic fibrosis research, dementia care, education tenure process, NHS consultation, biodiversity and ecosystems, gym workouts, network rerouting, Myanmar school construction, and US biodiversity conservation",0.008300000000000007,9917.0,8.490753085334325e-08,-2.010388660666405
0,5085,"Methods, procedures, or sequences related to improvement, change, or progression",0.005500000000000005,9945.0,7.169064437859728e-08,-2.106287476363738
0,5085,"A negative sentiment or concern regarding a specific course of action or situation, often related to travel, plans, or dangerous situations, particularly in international contexts",0.010600000000000009,9894.0,9.750217847066736e-08,-1.8912013943551598
0,4679,"Numerical or quantitative values, including years, measurements, and counts, in advert-like text excerpts",1.0,0.0,5.1283388415865974e-08,10.008181166318785
0,4679,"Expressions of gratitude, current time references, or positive descriptions",1.0,0.0,5.1283388415865974e-08,8.07999641530379
0,4679,"Temporal references like ""early"", ""nowadays"", ""recent"", ""this"", ""next"", ""on"", ""new"", ""continuing"",  and years or months, often appearing at the beginning of the text",1.0,0.0,5.1283388415865974e-08,10.132991128427356
0,4679,"Positive feedback, thanks, or compliments",1.0,0.0,5.1283388415865974e-08,9.606542378848884
0,4679,"Temporal markers like dates, months, years, and words related to newness, gratitude, or positive sentiment",1.0,0.0,5.1283388415865974e-08,10.11866555499982
20,328,"Locations, events, or items and additional information about them",1.0,0.0,5.1283388415865974e-08,5.491886200035788
20,328,Products or services with details or instructions,1.0,0.0,5.1283388415865974e-08,5.892564285713828
20,328,"Communication methods and services, including mobile applications, internet access, telecommunications providers, and online resources",1.0,0.0,5.1283388415865974e-08,6.488069996619317
20,328,"Titles, names, locations, and dates in bibliographic entries or citations",1.0,0.0,5.1283388415865974e-08,6.315868393522808
20,328,"Expressions of enjoyment, opinions, or commentary, often related to entertainment, media, personal experiences, or hobbies",1.0,0.0,5.1283388415865974e-08,6.350050158875441
20,5789,"Actions or states of being, often ongoing or recently completed",1.0,0.0,5.1283388415865974e-08,7.179041759981676
20,5789,"Actions/tasks being completed/performed, often involving software or tools",1.0,0.0,5.1283388415865974e-08,7.831798598680662
20,5789,"Actions, events, or states of being",1.0,0.0,5.1283388415865974e-08,6.4724427031093015
20,5789,"Locations, dates, or time information",1.0,0.0,5.1283388415865974e-08,7.56028439279681
20,5789,"Actions or states related to availability, usage, or purpose of an item",1.0,0.0,5.1283388415865974e-08,7.906528378817313
20,4268,"Conditions, circumstances, and situations",0.6833,3167.0,0.04588466779043277,0.26648909502235985
20,4268,"Conditional statements and second-person pronouns related to instructions, information, or legal processes",0.9634999999999999,365.0,4.437894032516729e-07,2.292665025570344
20,4268,"Conditional statements, options, choices, or alternatives",0.8244,1756.0,0.00040979511696426587,0.8503023581501673
20,4268,"Conditional statements, requirements, recommendations, or possibilities, often involving your actions or resources",0.9132,868.0,6.758903951054911e-06,1.5786598961358178
20,4268,"Conditions, terms, or instructions related to an action, typically involving potential restrictions, costs, or recommendations",0.9374,626.0,1.8904620546231775e-06,1.819218640344943
20,2988,"First-person accounts of personal and professional backgrounds, sometimes including family details",0.7965,2035.0,0.001239062628624019,0.7670416996148782
20,2988,"Self-reflection, introspection, advice-seeking, or instructions related to self-improvement, often involving a second person or past experiences",0.7528,2472.0,0.0058937644235111985,0.5715021540348206
20,2988,"Questions about services, subscriptions, or memberships, including duration, costs, requirements, access, and how to apply",0.6636,3364.0,0.07477740888459525,0.28733475599437236
20,2988,"Actions related to food preparation, often involving specific time durations or ingredient quantities",0.8286,1714.0,0.00034431576686162394,0.9165594426793684
20,2988,"Personal introductions, especially when mentioning a person's origin, profession, or affiliation, followed by additional contextual information about their life and work",0.8833,1167.0,2.9747393746403146e-05,1.2147672111342298
20,4683,"Gemstone and mineral varieties, often quartz, with mention of additional details or properties",0.026000000000000023,9740.0,2.4232235113244463e-07,-1.5524320164762002
20,4683,"Months, years, monetary units, and descriptions related to collectibles, schools, properties, events, services, legal documents, and locations",0.002200000000000002,9978.0,5.866145010636892e-08,-1.9357015059892213
20,4683,"Software platforms, software choices, and software availability",0.008000000000000007,9920.0,8.338572793418424e-08,-1.6887644764775316
20,4683,"Situations, items, or events, often related to changes in location or circumstances, that have the potential for downsides, difficulties, or other associated negative consequences",0.0017000000000000014,9983.0,5.689928221768739e-08,-1.9613401021110874
20,4683,"Dates, numbers, and the word ""filed"" related to patent applications",0.004100000000000003,9959.0,6.585267925979239e-08,-1.8683130299434776
20,6045,Locations and events,0.672,3280.0,0.06102108115452492,0.22549131963558045
20,6045,"Events, services, or products offered by a business or organization",0.5651,4349.0,0.4785107525999476,-0.07811389921437434
20,6045,"Software, scripts, coding, data, processes, and websites/online platforms",0.5647,4353.0,0.4812198283240636,-0.08034298241646465
20,6045,"Consumption, creation, or observation of food, writing, art, collectables, or media, especially when described as new experiences or attempts",0.6895,3105.0,0.03901773356397179,0.3147267835101654
20,6045,"Instructions or steps in a process, often related to cooking, baking, repairs, or DIY projects",0.7257,2743.0,0.013956239823287378,0.44089497246986986
20,5741,"Expressions of excitement, sharing, or positive feedback",0.9982,18.0,5.7247561289514174e-08,4.936613289798187
20,5741,"End of generated text, often in contexts of contact information, locations, website placeholders, or general information",0.999,10.0,5.4518179454785595e-08,5.402451244881339
20,5741,Requests or commands,0.999,10.0,5.4518179454785595e-08,5.298290164839194
20,5741,Emphasis or specification,0.9989,11.0,5.485232663027702e-08,5.114491105785003
20,5741,"Giveaways, sponsorships, or required items",0.9992,8.0,5.385579301457098e-08,5.315740657118266
20,5662,Requests or commands to report or share information,1.0,0.0,5.1283388415865974e-08,6.582692679660113
20,5662,Ways to contact or communicate with someone,0.9994999999999999,5.0,5.287681517994777e-08,6.257091796574831
20,5662,"Instructions, tutorials, or how-to guides, often related to crafts or hobbies",0.9992,8.0,5.385579301457098e-08,5.966399721143266
20,5662,"End of document, document information, or document elements",0.9991,9.0,5.418600533570585e-08,6.074383368404691
20,5662,"Instructions, recipes, or tips",0.9991,9.0,5.418600533570585e-08,6.241532911464156
20,2679,"Settings, assignments, or actions related to software or applications",1.0,0.0,5.1283388415865974e-08,7.887908026916785
20,2679,"Initial words or abbreviations of titles, topics, or names of products/companies",1.0,0.0,5.1283388415865974e-08,6.127290332610321
20,2679,"Locations, times/dates, quantities, and directives/questions",1.0,0.0,5.1283388415865974e-08,6.363373333432038
20,2679,Products or services with descriptions and/or characteristics,1.0,0.0,5.1283388415865974e-08,6.069902208271952
20,2679,"Descriptions of, or information related to, events, items, or locations",1.0,0.0,5.1283388415865974e-08,6.067451862928718
20,2869,"Infants, food, and crafting",0.9996,4.0,5.255433869802383e-08,5.382406705485325
20,2869,Personal updates,1.0,0.0,5.1283388415865974e-08,6.796425676993152
20,2869,New product or service offerings or introductions,1.0,0.0,5.1283388415865974e-08,6.552652387569281
20,2869,"Locations, events, or items of interest",1.0,0.0,5.1283388415865974e-08,6.238952530775077
20,2869,"Possession, ability, original or replacement items, or description of an item",1.0,0.0,5.1283388415865974e-08,6.180876712716977
20,1424,Products or services and their specifications,0.9964999999999999,35.0,6.349416600481911e-08,4.475963296898757
20,1424,"Health, education, or real estate discussions involving consultations, services, or information",0.9996,4.0,5.255433869802383e-08,4.98942813171952
20,1424,"Political figures, organizations, or events",1.0,0.0,5.1283388415865974e-08,5.710213441823157
20,1424,Locations of businesses or organizations,0.9998,2.0,5.191509412250656e-08,5.026611544270012
20,1424,"Body parts, personal care products, or furniture",0.997,30.0,6.159144104237379e-08,4.457936564328531
20,5278,"Experiences related to travel, leisure activities, meals, and events, particularly those with a temporal element (time, dates, or duration)",0.9455,545.0,1.2158221247385956e-06,1.837589002468869
20,5278,"Instructions, recipes, or descriptions related to making, assembling, or creating something, often involving tools, materials, measurements, and a step-by-step process",0.9692000000000001,308.0,3.2004126612169427e-07,2.654871168609459
20,5278,"Beauty tips, DIY remedies, and skincare routines, especially those involving overnight treatments and multiple steps",0.9904,96.0,9.181851755468456e-08,3.378428379229724
20,5278,"Academic degrees, professional roles, locations, and years related to education or employment history",0.9919,81.0,8.389003725369118e-08,3.4569128852714446
20,5278,"Locations, dates, and family members related to biographical information",0.9564,436.0,6.63362724408072e-07,1.9361507992961857
20,2325,"Fashion, garments, clothing, accessories, food, home decor, and makeup",0.9061,939.0,9.698403331997269e-06,1.4184925609191792
20,2325,"Conditional actions or situations and their potential outcomes, especially relating to rules, regulations, or personal choices",0.8625,1375.0,7.854987085508059e-05,1.100337681976183
20,2325,"Events, shows, or locations, often with a time or date, and sometimes including named people",0.7441000000000001,2559.0,0.007840783442759324,0.5572707665886921
20,2325,Items related to protective or enhancing wearables,0.8796999999999999,1203.0,3.531495945670512e-05,1.2251166560824238
20,2325,"Rights and usage of digital information, services, or products, often with respect to ownership and restrictions",0.9228000000000001,772.0,4.110174989595103e-06,1.6527429786085
20,2700,"Titles, names, locations, dates, or monetary values",1.0,0.0,5.1283388415865974e-08,6.483502355604941
20,2700,"Years, numeric identifiers, or other measurements relating to time or quantity",1.0,0.0,5.1283388415865974e-08,6.532105849008585
20,2700,"Initial words or phrases indicating a question, statement, or topic related to business, technology, finance, or personal services, often followed by additional clarifying information",1.0,0.0,5.1283388415865974e-08,6.9237624327449705
20,2700,"Expressions of opinions, thoughts, or beliefs",1.0,0.0,5.1283388415865974e-08,7.268659150035718
20,2700,Products or items and their descriptions,1.0,0.0,5.1283388415865974e-08,6.43421758570273
20,3313,"Selection or identification of specific elements within a larger set, including answers to a puzzle, competition winners, specific versions of a form, valuable data samples, requested information on a form, race types in a game, specific photographs, award-winning projects, compatible browser settings, data sources, specific software tasks, computer components, educational level materials, database fields, a tax deduction, phone dialing instructions, bathroom fixtures, and website features",0.9867,133.0,1.1460177064889985e-07,3.911594237227452
20,3313,"Giving away or receiving a prize, reward, or gift",0.9981,19.0,5.759790575163811e-08,6.778393165510822
20,3313,Winning a prize or participating in a competition,0.9967,33.0,6.272633918917213e-08,5.890415825213994
20,3313,"Achievements, awards, or special events, often including a specific person or group",0.9836999999999999,163.0,1.3700553560075196e-07,3.1759555569469957
20,3313,"Winning, prizes, or rewards",0.993,70.0,7.850143008848953e-08,4.6744105396602915
20,1004,"Times, periods, or points related to the start, beginning, first stage, onset, or early phases of events, things, or processes, or to initial steps or stages within a multi-stage process",0.9571000000000001,429.0,6.377511088395136e-07,2.1464479825914418
20,1004,"Times or dates, often in relation to a specific event or season",0.9503,497.0,9.32675083720854e-07,1.8634694717314686
20,1004,"Importance, influence, significance, effect, impact, especially when related to first times, most, best, biggest, or very large quantities or magnitudes",0.9182,818.0,5.223218495212885e-06,1.5041146616398997
20,1004,"Superlative adjectives related to size, quantity, or quality in contexts of comparisons or rankings",0.9526,474.0,8.206399187370815e-07,2.0954401708831476
20,1004,"Ordinal numbers, especially in contexts of rankings, lists, and time sequences",0.9323,677.0,2.486524386268652e-06,1.7211038739740394
20,4447,"Years or specific dates related to events, organizations, or legal cases",1.0,0.0,5.128338384509397e-08,7.649049467795719
20,4447,"Possessive pronouns, conjunctions, prepositions, or the word ""all""",1.0,0.0,5.128338384509397e-08,7.812429165328868
20,4447,"Totality, wholeness, completeness, or entirety",1.0,0.0,5.128338384509397e-08,7.3924946321844045
20,4447,"Quantifiers, negation, and proper nouns",1.0,0.0,5.128338384509397e-08,7.23466006459261
20,4447,"A key concept, or a negation of a concept, within a specific context or group",1.0,0.0,5.128338384509397e-08,7.665303957410411
20,1406,"Prepositions indicating purpose or target/recipient in relation to technical fields, jobs, or software systems",1.0,0.0,5.1283388415865974e-08,5.8407367359812055
20,1406,"Actions or behaviors related to promises, oaths, or commitments, especially in the context of support, encouragement, or aid",0.9997,3.0,5.2233768642952676e-08,5.256130698666251
20,1406,"Membership in or association with groups, lists, or organizations",0.9996,4.0,5.255433869802383e-08,5.376638314835241
20,1406,"Product descriptions containing sizes, dimensions or other product specifications",0.9998,2.0,5.191509412250656e-08,5.4143024031795415
20,1406,"Locations, events, or items and their associated descriptive information",0.999,10.0,5.4518179454785595e-08,5.0447192635208795
20,3885,"Numbers, abbreviations, and alphanumeric codes related to product specifications, model numbers, dates, times, and software versions",0.9652,348.0,4.027211058394578e-07,2.362081244575598
20,3885,"Instances of first times, including first experiences, first time events, and first time occurrences",0.9723999999999999,276.0,2.659451975595453e-07,2.7486727125488897
20,3885,"Requests or commands, and places or locations",0.9711,289.0,2.8676222214266605e-07,2.6689496211701655
20,3885,"A first time experience, often with an element of surprise or anticipation",0.9871,129.0,1.1189682029062596e-07,3.563736253008167
20,3885,"Short, informal text excerpts with punctuation marks, sometimes expressing excitement",0.9853,147.0,1.245764188216172e-07,3.5117432849499646
20,1790,"Business, commerce, services, employment, or roles/positions in organizations",0.997,30.0,6.159144104237379e-08,4.149453347284222
20,1790,"Titles of entertainment, groups, or products",0.997,30.0,6.159144104237379e-08,4.108534491032071
20,1790,"Tools, methods, and resources related to specific activities or interests",0.997,30.0,6.159144104237379e-08,4.514405455881594
20,1790,"Relating to commercial products or services, often with a focus on sales, promotions, installations, or availability",0.997,30.0,6.159144104237379e-08,4.0602392558639675
20,1790,"Commercial/sales information, especially related to products or services",0.997,30.0,6.159144104237379e-08,4.1053317870416635
40,4965,"Temporal expressions of durations of reigns, terms, or events",0.9929,71.0,7.897710978009257e-08,3.8945196342628825
40,4965,"Products and brands, often with model specifications, and sometimes dates",0.9873,127.0,1.1056761792455625e-07,3.0329562232721026
40,4965,"Topics, issues, or subjects being discussed, presented, provided, found, or searched, sometimes with a location or time element",0.9865999999999999,134.0,1.1528783211649897e-07,3.216639008286587
